unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
8A78B2B0-291C-5CB0-E053-6B04A8C0F504,340000,26/04/2019,CV32 7TN,D,N,F,7,KENILWORTH ROAD,CUBBINGTON,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-291C-5CB0-E053-6B04A8C0F504/current,
8CAC1318-D36D-0253-E053-6B04A8C08E51,689160,23/04/2019,CV33 9EG,D,N,F,HILL HOUSE,FOSSE WAY,HUNNINGHAM,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D36D-0253-E053-6B04A8C08E51/current,
8A78B2B0-2811-5CB0-E053-6B04A8C0F504,327500,26/04/2019,CV33 9RG,S,N,F,8,ARGYLE WAY,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2811-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-2ACE-5CB0-E053-6B04A8C0F504,339995,18/04/2019,CV33 9SW,S,Y,F,55,LIONHEART AVENUE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2ACE-5CB0-E053-6B04A8C0F504/current,
87E1551E-B167-6405-E053-6C04A8C0B2EE,354000,01/04/2019,CV33 9TY,D,N,F,12,BITHAM ROAD,LIGHTHORNE HEATH,LEAMINGTON SPA,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B167-6405-E053-6C04A8C0B2EE/current,
8F1B26BE-57FC-53DB-E053-6C04A8C03649,394995,30/04/2019,CV33 9UP,D,Y,F,15,FLETCHER DRIVE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-57FC-53DB-E053-6C04A8C03649/current,
8CAC1318-D40C-0253-E053-6B04A8C08E51,399995,29/04/2019,CV33 9UR,D,Y,F,12,RADCLIFFE ROAD,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D40C-0253-E053-6B04A8C08E51/current,
8CAC1318-D40B-0253-E053-6B04A8C08E51,349995,29/04/2019,CV33 9UR,S,Y,F,14,RADCLIFFE ROAD,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D40B-0253-E053-6B04A8C08E51/current,
93E6821E-F85D-40FD-E053-6B04A8C0C1DF,344995,29/04/2019,CV33 9UR,S,Y,F,16,RADCLIFFE ROAD,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-F85D-40FD-E053-6B04A8C0C1DF/current,
8CAC1318-D411-0253-E053-6B04A8C08E51,403995,12/04/2019,CV33 9WA,D,Y,F,4,POWER GROVE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D411-0253-E053-6B04A8C08E51/current,
93E6821E-F860-40FD-E053-6B04A8C0C1DF,294995,26/04/2019,CV33 9WA,S,Y,F,8,POWER GROVE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-F860-40FD-E053-6B04A8C0C1DF/current,
8A78B2B0-2B36-5CB0-E053-6B04A8C0F504,403995,26/04/2019,CV33 9WE,D,Y,F,9,DE STRETFORD DRIVE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B36-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-2AE6-5CB0-E053-6B04A8C0F504,474995,26/04/2019,CV33 9WE,D,Y,F,15,DE STRETFORD DRIVE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2AE6-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-2AEF-5CB0-E053-6B04A8C0F504,381995,26/04/2019,CV33 9WE,D,Y,F,17,DE STRETFORD DRIVE,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2AEF-5CB0-E053-6B04A8C0F504/current,
8CAC1318-D458-0253-E053-6B04A8C08E51,469950,26/04/2019,CV33 9WL,D,Y,F,6,JUBILEE WAY,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D458-0253-E053-6B04A8C08E51/current,
8A78B2B0-793F-5CB0-E053-6B04A8C0F504,319950,02/04/2019,CV33 9WL,S,Y,F,15,JUBILEE WAY,BISHOPS TACHBROOK,LEAMINGTON SPA,WARWICK,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-793F-5CB0-E053-6B04A8C0F504/current,
87E1551E-F87C-6405-E053-6C04A8C0B2EE,1282273,08/04/2019,CV34 4DP,D,N,F,10,THEATRE STREET,WARWICK,WARWICK,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-F87C-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-78E7-5CB0-E053-6B04A8C0F504,230000,29/04/2019,CV34 4LT,T,N,F,30,BROAD STREET,WARWICK,WARWICK,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-78E7-5CB0-E053-6B04A8C0F504/current,,
8CAC1318-D286-0253-E053-6B04A8C08E51,145000,16/04/2019,CV34 4NP,F,N,L,FLAT 21,"WESTBURY COURT, 50",COTEN END,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D286-0253-E053-6B04A8C08E51/current,
87E1551E-B16A-6405-E053-6C04A8C0B2EE,855000,04/04/2019,CV34 4PH,T,N,F,9,EMSCOTE ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B16A-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B112-6405-E053-6C04A8C0B2EE,451000,12/04/2019,CV34 4QY,D,N,F,1,ST NICHOLAS PARK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B112-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-28AF-5CB0-E053-6B04A8C0F504,145000,26/04/2019,CV34 4TE,F,N,L,16,VICTORIA MEWS,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28AF-5CB0-E053-6B04A8C0F504/current,,
919FEC05-E808-9A90-E053-6C04A8C0A300,139950,17/04/2019,CV34 4XP,F,N,L,FLAT 35,HEALEY COURT,COTEN END,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-E808-9A90-E053-6C04A8C0A300/current,
87E1551E-B05F-6405-E053-6C04A8C0B2EE,247500,01/04/2019,CV34 5AA,S,N,F,66,CAPE ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B05F-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-7915-5CB0-E053-6B04A8C0F504,215000,12/04/2019,CV34 5AT,F,N,L,67,CHANDLEY WHARF,WARWICK,WARWICK,WARWICKSHIRE,B,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-7915-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2971-5CB0-E053-6B04A8C0F504,195000,12/04/2019,CV34 5EJ,T,N,F,38,PEEL ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2971-5CB0-E053-6B04A8C0F504/current,,
87E1551E-AFE1-6405-E053-6C04A8C0B2EE,238500,12/04/2019,CV34 5FA,T,N,F,2,HUGHES CLOSE,WOODLOES PARK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFE1-6405-E053-6C04A8C0B2EE/current,
9DBAD222-6436-6EB3-E053-6B04A8C0F257,88125,05/04/2019,CV34 5FT,F,N,L,80,KEMPTON DRIVE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-6436-6EB3-E053-6B04A8C0F257/current,,
8A78B2B0-2B6B-5CB0-E053-6B04A8C0F504,300000,29/04/2019,CV34 5HR,T,N,F,6,GAVESTON CLOSE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B6B-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2B8C-5CB0-E053-6B04A8C0F504,435000,29/04/2019,CV34 5HX,D,N,F,33,CORNWALL CLOSE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2B8C-5CB0-E053-6B04A8C0F504/current,,
8CAC1318-D2CE-0253-E053-6B04A8C08E51,155000,29/04/2019,CV34 5LD,F,N,L,14,BURBURY COURT,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D2CE-0253-E053-6B04A8C08E51/current,,
87E1551E-B132-6405-E053-6C04A8C0B2EE,240000,12/04/2019,CV34 5LH,S,N,F,14,WATERLOO COURT,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B132-6405-E053-6C04A8C0B2EE/current,,
87E1551E-AF9B-6405-E053-6C04A8C0B2EE,322500,05/04/2019,CV34 5LQ,S,N,F,54,CHARLES STREET,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AF9B-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-29E0-5CB0-E053-6B04A8C0F504,140000,12/04/2019,CV34 5RB,F,N,L,FLAT 19,HERALDS COURT,HUMPHRIS STREET,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29E0-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-2816-5CB0-E053-6B04A8C0F504,240000,12/04/2019,CV34 5RG,S,N,F,6,DRAYTON COURT,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2816-5CB0-E053-6B04A8C0F504/current,,
919FEC05-E5A8-9A90-E053-6C04A8C0A300,297500,08/04/2019,CV34 5SB,T,N,F,51,MAKEPEACE AVENUE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-E5A8-9A90-E053-6C04A8C0A300/current,,
8A78B2B0-27E9-5CB0-E053-6B04A8C0F504,375000,15/04/2019,CV34 5SH,D,N,F,21,THE RIDGEWAY,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-27E9-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B0B1-6405-E053-6C04A8C0B2EE,195000,18/04/2019,CV34 5TH,T,N,F,5,MILLBANK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B0B1-6405-E053-6C04A8C0B2EE/current,,
87E1551E-AFC4-6405-E053-6C04A8C0B2EE,245000,02/04/2019,CV34 5XA,S,N,F,9,AUSTWICK CLOSE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFC4-6405-E053-6C04A8C0B2EE/current,,
87E1551E-AFBE-6405-E053-6C04A8C0B2EE,170000,05/04/2019,CV34 5XG,S,N,F,17,BUCKDEN CLOSE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFBE-6405-E053-6C04A8C0B2EE/current,,
87E1551E-AFB0-6405-E053-6C04A8C0B2EE,293000,11/04/2019,CV34 6AQ,T,N,F,13,STUART CLOSE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFB0-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-298D-5CB0-E053-6B04A8C0F504,240000,29/04/2019,CV34 6AR,S,N,F,43,ST LAURENCE AVENUE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-298D-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B11A-6405-E053-6C04A8C0B2EE,335000,12/04/2019,CV34 6BA,S,N,F,6,LEYFIELDS CRESCENT,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B11A-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B103-6405-E053-6C04A8C0B2EE,315000,12/04/2019,CV34 6BP,S,N,F,12,COSTARD AVENUE,HEATHCOTE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B103-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-29A9-5CB0-E053-6B04A8C0F504,610000,12/04/2019,CV34 6BX,D,N,F,27,SHRERES DYCHE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29A9-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-295C-5CB0-E053-6B04A8C0F504,379950,24/04/2019,CV34 6FH,D,N,F,16,LADY GREY AVENUE,HEATHCOTE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-295C-5CB0-E053-6B04A8C0F504/current,
87E1551E-B0DE-6405-E053-6C04A8C0B2EE,382000,08/04/2019,CV34 6FP,D,N,F,8,ORSINO CLOSE,HEATHCOTE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B0DE-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-2A23-5CB0-E053-6B04A8C0F504,645000,12/04/2019,CV34 6GZ,D,N,F,1,CARROLL DRIVE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A23-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-284E-5CB0-E053-6B04A8C0F504,325000,30/04/2019,CV34 6JU,S,N,F,1,MASEFIELD AVENUE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-284E-5CB0-E053-6B04A8C0F504/current,,
9B361206-D763-1904-E053-6B04A8C0EEB5,131500,12/04/2019,CV34 6JY,F,N,L,14,ALDER MEADOW,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-D763-1904-E053-6B04A8C0EEB5/current,,
9FF0D96A-4A3A-11ED-E053-6C04A8C06383,134000,11/04/2019,CV34 6JY,F,N,L,36,ALDER MEADOW,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D96A-4A3A-11ED-E053-6C04A8C06383/current,,
9B361206-D762-1904-E053-6B04A8C0EEB5,131500,12/04/2019,CV34 6JY,F,N,L,38,ALDER MEADOW,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-D762-1904-E053-6B04A8C0EEB5/current,,
8A78B2B0-28C1-5CB0-E053-6B04A8C0F504,187500,29/04/2019,CV34 6NA,F,N,L,17,WEST END COURT,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28C1-5CB0-E053-6B04A8C0F504/current,,
87E1551E-AFC1-6405-E053-6C04A8C0B2EE,730000,01/04/2019,CV34 6PT,D,N,F,236,MYTON ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFC1-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B0C8-6405-E053-6C04A8C0B2EE,315000,08/04/2019,CV34 6PY,D,N,F,18,ROGERS WAY,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B0C8-6405-E053-6C04A8C0B2EE/current,,
87E1551E-B110-6405-E053-6C04A8C0B2EE,230500,02/04/2019,CV34 6PY,T,N,F,38,ROGERS WAY,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B110-6405-E053-6C04A8C0B2EE/current,,
8A78B2B0-2A30-5CB0-E053-6B04A8C0F504,290000,29/04/2019,CV34 6WP,S,N,F,169,PEREGRINE WAY,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A30-5CB0-E053-6B04A8C0F504/current,,
8F1B26BE-58A5-53DB-E053-6C04A8C03649,529995,30/04/2019,CV34 7AD,T,Y,F,22,BROMAGE DRIVE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-58A5-53DB-E053-6C04A8C03649/current,,
8F1B26BE-58A2-53DB-E053-6C04A8C03649,446995,26/04/2019,CV34 7AF,D,Y,F,10,JAKEMAN WAY,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-58A2-53DB-E053-6C04A8C03649/current,,
8F1B26BE-58AD-53DB-E053-6C04A8C03649,539995,26/04/2019,CV34 7AJ,D,Y,F,3,READER CLOSE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-58AD-53DB-E053-6C04A8C03649/current,,
8A78B2B0-2AF7-5CB0-E053-6B04A8C0F504,254995,12/04/2019,CV34 7AW,S,Y,F,25,HOPKINS ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2AF7-5CB0-E053-6B04A8C0F504/current,,
8CAC1318-D41A-0253-E053-6B04A8C08E51,629995,18/04/2019,CV34 7BL,D,Y,F,9,WHITEHEAD DRIVE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D41A-0253-E053-6B04A8C08E51/current,,
8F1B26BE-58CC-53DB-E053-6C04A8C03649,367995,25/04/2019,CV34 7BT,S,Y,F,11,WESSON ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-58CC-53DB-E053-6C04A8C03649/current,,
8CAC1318-D412-0253-E053-6B04A8C08E51,322995,25/04/2019,CV34 7BT,S,Y,F,17,WESSON ROAD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D412-0253-E053-6B04A8C08E51/current,,
B32EBB14-02A2-3C99-E053-6C04A8C09CA1,270000,18/04/2019,CV35 0FJ,S,N,F,1,HERITAGE FIELD,TYSOE,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/B32EBB14-02A2-3C99-E053-6C04A8C09CA1/current,
8A78B2B0-29DE-5CB0-E053-6B04A8C0F504,316000,05/04/2019,CV35 0HB,T,N,F,3,MANOR FARM COURT,KINETON ROAD,GAYDON,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-29DE-5CB0-E053-6B04A8C0F504/current
8A78B2B0-297E-5CB0-E053-6B04A8C0F504,465000,03/04/2019,CV35 0JL,D,N,F,THE CROFT,LIGHTHORNE ROAD,KINETON,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-297E-5CB0-E053-6B04A8C0F504/current,
9DBAD222-63B7-6EB3-E053-6B04A8C0F257,146000,26/04/2019,CV35 0LE,T,N,F,22,ST PETERS ROAD,KINETON,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9DBAD222-63B7-6EB3-E053-6B04A8C0F257/current,
8A78B2B0-2940-5CB0-E053-6B04A8C0F504,115000,18/04/2019,CV35 0LJ,F,N,L,FLAT 11,ST PETERS COURT,MILL CRESCENT,KINETON,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2940-5CB0-E053-6B04A8C0F504/current
8A78B2B0-28B1-5CB0-E053-6B04A8C0F504,270000,12/04/2019,CV35 0NE,S,N,F,40,BUTLERS MARSTON,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28B1-5CB0-E053-6B04A8C0F504/current,,
8A78B2B0-2ABA-5CB0-E053-6B04A8C0F504,765000,09/04/2019,CV35 0RF,D,N,F,3,GROVES CLOSE,OXHILL,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2ABA-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-28D2-5CB0-E053-6B04A8C0F504,390000,26/04/2019,CV35 0UN,S,N,F,BEECH COTTAGE,FARNBOROUGH ROAD,RADWAY,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-28D2-5CB0-E053-6B04A8C0F504/current,
8CAC1318-D3ED-0253-E053-6B04A8C08E51,850000,12/04/2019,CV35 7NX,D,N,F,OAK HOUSE,HONILEY ROAD,BEAUSALE,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D3ED-0253-E053-6B04A8C08E51/current,
8A78B2B0-2941-5CB0-E053-6B04A8C0F504,467500,29/04/2019,CV35 7TE,D,N,F,7,TIDMINGTON CLOSE,HATTON PARK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2941-5CB0-E053-6B04A8C0F504/current,
87E1551E-B0CB-6405-E053-6C04A8C0B2EE,235000,16/04/2019,CV35 7TG,T,N,F,45,COMBROKE GROVE,HATTON PARK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B0CB-6405-E053-6C04A8C0B2EE/current,
87E1551E-B0D3-6405-E053-6C04A8C0B2EE,235000,04/04/2019,CV35 7TP,T,N,F,32,ARMSCOTE GROVE,HATTON PARK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B0D3-6405-E053-6C04A8C0B2EE/current,
87E1551E-B105-6405-E053-6C04A8C0B2EE,575000,04/04/2019,CV35 7TX,D,N,F,9,ARLESCOTE CLOSE,HATTON PARK,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B105-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-2949-5CB0-E053-6B04A8C0F504,1170000,29/04/2019,CV35 8AX,D,N,F,THE WHITE HOUSE,SNITTERFIELD STREET,HAMPTON LUCY,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2949-5CB0-E053-6B04A8C0F504/current,
8A78B2B0-2912-5CB0-E053-6B04A8C0F504,675000,18/04/2019,CV35 8BW,D,N,F,1,HITHERSAND CLOSE,HAMPTON LUCY,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2912-5CB0-E053-6B04A8C0F504/current,
8CAC1318-D3FD-0253-E053-6B04A8C08E51,339995,30/04/2019,CV35 8DE,S,Y,F,83,BREMRIDGE CLOSE,BARFORD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D3FD-0253-E053-6B04A8C08E51/current,
8CAC1318-D3FE-0253-E053-6B04A8C08E51,234995,26/04/2019,CV35 8DG,S,Y,F,64,BREMRIDGE CLOSE,BARFORD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-D3FE-0253-E053-6B04A8C08E51/current,
87E1551E-AFF9-6405-E053-6C04A8C0B2EE,318000,11/04/2019,CV35 8EN,T,N,F,30,CHURCH STREET,BARFORD,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-AFF9-6405-E053-6C04A8C0B2EE/current,
8A78B2B0-2A36-5CB0-E053-6B04A8C0F504,395000,12/04/2019,CV35 8JA,S,N,F,VICTORIA COTTAGE,NORTON LINDSEY,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2B0-2A36-5CB0-E053-6B04A8C0F504/current,,
87E1551E-B130-6405-E053-6C04A8C0B2EE,1000000,04/04/2019,CV35 8JN,D,N,F,HARE MEADOW,WOLVERTON FIELDS,NORTON LINDSEY,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B130-6405-E053-6C04A8C0B2EE/current,
8F1B26BE-5535-53DB-E053-6C04A8C03649,350000,25/04/2019,CV35 8XJ,D,N,F,98,STATION ROAD,HATTON,WARWICK,WARWICK,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BE-5535-53DB-E053-6C04A8C03649/current,
87E1551E-B15C-6405-E053-6C04A8C0B2EE,920000,18/04/2019,CV35 9AT,D,N,F,WILCOX HOUSE,BROOK LANE,MORETON MORRELL,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B15C-6405-E053-6C04A8C0B2EE/current,
9B361206-D761-1904-E053-6B04A8C0EEB5,900000,18/04/2019,CV35 9EN,D,N,F,FAMMINGTON COURT,LOXLEY LANE,WELLESBOURNE,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-D761-1904-E053-6B04A8C0EEB5/current,
87E1551E-B05C-6405-E053-6C04A8C0B2EE,385000,19/04/2019,CV35 9HP,T,N,F,19,COMBROOK,WARWICK,STRATFORD-ON-AVON,WARWICKSHIRE,A,http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-B05C-6405-E053-6C04A8C0B2EE/current,,
